Input File Name,Date Created,Time Range [min],,m/z Range,,Noise Limit[cts],alpha,SOM,SOM x size,SOM y size,,
GrobMix_MegaLAP_GC,250216_195247,2.0918,15,50,200,NaN,0.65,Talanta256SOM.h5,256,256,nan,nan
RT(ms),RT(min),TIC(cts),Rt(BMUs),Difference,x,y,H,S,L,R,G,B
279135,4.65225,26693,4.65225,1.46363954089685,71,7,0.570349726188193,0.738566597053249,0.998919871373299,0.998122124449096,0.99904416296528,0.999717618297501
279415,4.65691666666667,28652,4.65691666666667,1.7636110810023,148,1,0.475845825340487,0.708695367913373,0.99865970221036,0.997709839375218,0.999609565045502,0.999334247211631
279694,4.66156666666667,28947,4.66156666666667,1.63425689115272,70,7,0.571416538280031,0.74093360754915,0.998620520946025,0.997598418554026,0.998766683162773,0.999642623338025
279973,4.66621666666667,26889,4.66621666666667,1.81415236201102,149,1,0.474627534100104,0.709546832934259,0.998893842819038,0.998108972494559,0.999678713143517,0.999439743996993
280253,4.67088333333333,27658,4.67088333333333,1.90433887345235,22,1,0.610755024883742,0.912791003997424,0.998791717055617,0.9976888072537,0.998428793226864,0.999894626857533
280532,4.67553333333333,27740,4.67553333333333,1.56205650832961,71,6,0.569846626751886,0.743536736413426,0.998780826850526,0.997874326825844,0.998927535248714,0.999687326875209
280811,4.68018333333333,27517,4.68018333333333,1.51546851264864,72,6,0.568778635084394,0.74121877004337,0.998810442746586,0.997928720582315,0.998964441147071,0.999692164910858
281091,4.68485,29184,4.68485,1.54479591584388,71,6,0.569846626751886,0.743536736413426,0.998589042517054,0.997539943794967,0.998758829156732,0.999638141239142
281370,4.6895,29043,4.6895,1.37185724068026,72,6,0.568778635084394,0.74121877004337,0.998607770254366,0.99757582343469,0.998788006349199,0.999639717074043
281649,4.69415,29824,4.69415,1.2852701771898,71,6,0.569846626751886,0.743536736413426,0.998504034807046,0.997391729729689,0.998684050793534,0.999616339884403
281929,4.69881666666667,27672,4.69881666666667,1.77382142218395,148,1,0.475845825340487,0.708695367913373,0.998789857756835,0.997932235554587,0.999647479959082,0.999398898081503
282208,4.70346666666667,29052,4.70346666666667,1.64509744040736,70,7,0.571416538280031,0.74093360754915,0.998606574872529,0.997574139365982,0.998754214740576,0.999639010379076
282487,4.70811666666667,27931,4.70811666666667,1.51923389158317,72,6,0.568778635084394,0.74121877004337,0.998755460393195,0.997832984276568,0.998916576731427,0.999677936509821
282767,4.71278333333333,26633,4.71278333333333,1.60391426515002,149,1,0.474627534100104,0.709546832934259,0.998927839225064,0.998167090942812,0.999688587507316,0.999456962789118
283046,4.71743333333333,30132,4.71743333333333,1.54717780808671,148,1,0.475845825340487,0.708695367913373,0.99846312345762,0.997373946170981,0.999552300744259,0.99923660260326
283325,4.72208333333333,30234,4.72208333333333,1.54694906077914,153,6,0.468583520905499,0.686406472983644,0.99844957469489,0.997385352729586,0.999513796660195,0.999112587374696
283605,4.72675,31046,4.72675,1.74122325651957,12,106,0.719635769659968,0.651938763744344,0.998341712385805,0.997947790432349,0.997260610408675,0.999422814362936
283884,4.7314,30801,4.7314,2.14368723303013,19,105,0.716353825205597,0.615347820721035,0.998374257709035,0.997970343330896,0.997373860733235,0.999374654684834
284163,4.73605,29035,4.73605,1.50050563330506,149,1,0.474627534100104,0.709546832934259,0.998608832815353,0.997621734545404,0.999595931085301,0.999295389678972
284442,4.7407,29712,4.7407,1.51275304538902,71,6,0.569846626751886,0.743536736413426,0.9985189114376,0.997417667681573,0.998697137254546,0.999620155193626
284722,4.74536666666667,30273,4.74536666666667,1.46485673575548,71,6,0.569846626751886,0.743536736413426,0.998444394259449,0.997287744243973,0.998631587051962,0.999601044274924
285001,4.75001666666667,27628,4.75001666666667,1.63679693098694,148,1,0.475845825340487,0.708695367913373,0.998795701261016,0.997942220323115,0.999649182198918,0.999401800667206
285280,4.75466666666667,27070,4.75466666666667,1.50337490910828,148,1,0.475845825340487,0.708695367913373,0.998869805921617,0.998068842613425,0.99967076922981,0.999438609938107
285560,4.75933333333333,29305,4.75933333333333,1.68763770202584,150,1,0.473412234295121,0.710439772910739,0.998572971045596,0.997559152919293,0.9995867891719,0.999263327266186
285839,4.76398333333333,33289,4.76398333333333,1.40782586228783,43,172,0.824904762313528,0.527086053472071,0.998043730068878,0.998970561985879,0.997012607471357,0.999074852666399
286118,4.76863333333333,42990,4.76863333333333,0.611466920294721,41,168,0.817488267696272,0.527486835886518,0.99675440110823,0.998140888737158,0.995042390418253,0.998466411798206
286398,4.7733,56292,4.7733,0.601493576950664,41,168,0.817488267696272,0.527486835886518,0.994985013289685,0.997127365830759,0.992339673817848,0.997630352761522
286677,4.77795,61948,4.77795,0.603334380745199,41,168,0.817488267696272,0.527486835886518,0.994232157483833,0.996696122551898,0.991189696485088,0.997274618482578
286956,4.7826,63526,4.7826,0.473222330064065,40,167,0.815306670003892,0.530283831466911,0.994022059138907,0.996506329085269,0.990852053754804,0.99719206452301
287236,4.78726666666667,56089,4.78726666666667,0.588678929140586,41,168,0.817488267696272,0.527486835886518,0.995012028401873,0.997142840355187,0.992380939046085,0.997643117757661
