Input File Name,Date Created,Time Range [min],,m/z Range,,Noise Limit[cts],alpha,SOM,SOM x size,SOM y size,,
134736,2.2456,21535,2.2456,0.193971736110058,27,44,0.639506116512741,0.725659654761767,0.987161622356514,0.977845329668041,0.980881757285808,0.996477915044987
135015,2.25025,22365,2.25025,0.238369967117193,26,46,0.642139375263971,0.722950404776965,0.986626220517037,0.976957641226431,0.97980336996696,0.996294799807643
135295,2.25491666666667,22878,2.25491666666667,0.248705510633858,26,45,0.641201565958865,0.72640812207162,0.986295225235642,0.97633996553565,0.979382105825641,0.996250484935634
135574,2.25956666666667,21663,2.25956666666667,0.230579846373326,26,44,0.640272674236058,0.729890821313239,0.987079064560777,0.977648192380908,0.980635212808062,0.996509936740647
135853,2.26421666666667,23454,2.26421666666667,0.202467205728973,26,45,0.641201565958865,0.72640812207162,0.985923510114469,0.975698233531359,0.978822885906807,0.996148786697578
136133,2.26888333333333,22468,2.26888333333333,0.253833019620468,26,46,0.642139375263971,0.722950404776965,0.986559768172596,0.976843147132679,0.979703015881026,0.996276389212514
136412,2.27353333333333,21636,2.27353333333333,0.214375364799594,26,45,0.641201565958865,0.72640812207162,0.987096479405232,0.977723257241874,0.980587537798032,0.99646970156859
136691,2.27818333333333,22587,2.27818333333333,0.235631592339802,26,45,0.641201565958865,0.72640812207162,0.986482990132872,0.976664124379267,0.97966458524229,0.996301855886476
136970,2.28283333333333,22333,2.28283333333333,0.214974860430728,25,44,0.641030378393262,0.734138724429463,0.986646865414919,0.976843812223492,0.979859578994392,0.996449918606345
137250,2.2875,23584,2.2875,0.213419591220432,26,44,0.640272674236058,0.729890821313239,0.985839605638989,0.975504063768712,0.978777618335396,0.996175147509267
137529,2.29215,23472,2.29215,0.229123040615578,27,44,0.639506116512741,0.725659654761767,0.985911892801042,0.975688721794799,0.979020725180966,0.996135063807285
137808,2.2968,22425,2.2968,0.201149393111384,26,44,0.640272674236058,0.729890821313239,0.986587510706538,0.976797857880277,0.979898514151412,0.996377163532798
138088,2.30146666666667,23934,2.30146666666667,0.263430903722736,27,44,0.639506116512741,0.725659654761767,0.98561368985923,0.975174125009183,0.978576656905521,0.996053254709277
138367,2.30611666666667,24062,2.30611666666667,0.22539264560916,23,47,0.645315246188977,0.73249197910734,0.985531062267781,0.974932681432726,0.97764816725983,0.996129443102835
138646,2.31076666666667,23219,2.31076666666667,0.229857671158081,25,44,0.641030378393262,0.734138724429463,0.986075173833072,0.975852419712982,0.978997301371831,0.996297927953163
138926,2.31543333333333,23503,2.31543333333333,0.267855851913397,26,45,0.641201565958865,0.72640812207162,0.985891885032907,0.975643635733691,0.978775308139489,0.996140134332124
139205,2.32008333333333,24546,2.32008333333333,0.247385711075456,25,44,0.641030378393262,0.734138724429463,0.985218592961124,0.974366989652331,0.977705327620165,0.996070196269917
139484,2.32473333333333,23078,2.32473333333333,0.28138715379821,25,44,0.641030378393262,0.734138724429463,0.986166166035422,0.976010212814697,0.979134544148189,0.996322119256146
139764,2.3294,23785,2.3294,0.224108295496247,25,44,0.641030378393262,0.734138724429463,0.985709868842145,0.975218930181987,0.978446314914992,0.996200807502302
140043,2.33405,24392,2.33405,0.259046486019508,25,45,0.641957457991469,0.730676272696207,0.985318020800852,0.974590246963815,0.977771144592131,0.996045794637889
140322,2.3387,24429,2.3387,0.221286682051943,24,46,0.643638435577103,0.731543422011056,0.985294132786992,0.974536152362348,0.977508999473657,0.996052113211636
140602,2.34336666666667,24071,2.34336666666667,0.241736789298686,27,44,0.639506116512741,0.725659654761767,0.985525252374897,0.9750215120105,0.978444960414152,0.996028992739293
140881,2.34801666666667,23141,2.34801666666667,0.235177591863461,23,46,0.6443748042111,0.735863840883467,0.986125510503736,0.975915775372717,0.978646903507698,0.996335245634754
141160,2.35266666666667,24001,2.35266666666667,0.249126802351574,27,43,0.638584450161261,0.729187331867417,0.985570439944565,0.975048587547722,0.978594310792275,0.996092292341408
141440,2.35733333333333,25917,2.35733333333333,0.215057629608043,26,44,0.640272674236058,0.729890821313239,0.984333188626044,0.972898126804947,0.976519930026742,0.99576825044714
141719,2.36198333333333,25756,2.36198333333333,0.234395182919173,27,43,0.638584450161261,0.729187331867417,0.984437186116345,0.973088979384174,0.976913172964985,0.995785392848517
141998,2.36663333333333,24159,2.36663333333333,0.243418570306569,23,45,0.643442973663593,0.739261161136041,0.985468443561559,0.974725828275763,0.977719626669133,0.996211058847355
142278,2.3713,25577,2.3713,0.238437689540643,27,44,0.639506116512741,0.725659654761767,0.984552803710858,0.973343396584643,0.976996840558011,0.995762210837074
142557,2.37595,25486,2.37595,0.206591296753345,23,45,0.643442973663593,0.739261161136041,0.984611578567642,0.973235516271507,0.976405846411698,0.995987640863778
142836,2.3806,24210,2.3806,0.242051442540709,23,46,0.6443748042111,0.735863840883467,0.985435519464889,0.97471804487785,0.977584994510234,0.996152994051928
143116,2.38526666666667,24578,2.38526666666667,0.198320542652509,23,45,0.643442973663593,0.739261161136041,0.985197931952792,0.974255337940998,0.977304867268844,0.996140525964586
143395,2.38991666666667,25355,2.38991666666667,0.240536891712171,27,43,0.638584450161261,0.729187331867417,0.984696185209179,0.973536837334467,0.977297388011389,0.995855533083891
143674,2.39456666666667,24822,2.39456666666667,0.22142658317587,22,47,0.646040776897661,0.736847808349843,0.98504038409153,0.974017423895619,0.976745724238767,0.996063344287442
143954,2.39923333333333,26956,2.39923333333333,0.243638714757678,139,200,0.0232065300982769,0.397070695293346,0.983661907188122,0.990149285060702,0.97898112367385,0.977174529315543
144233,2.40388333333333,26447,2.40388333333333,0.217113416343285,22,47,0.646040776897661,0.736847808349843,0.983990794834361,0.972194447094636,0.975114169112513,0.995787142574085
144512,2.40853333333333,25701,2.40853333333333,0.21685842492515,25,43,0.64011203341946,0.737625851712015,0.984472711853669,0.973019382709954,0.976669050168405,0.995926040997384
144792,2.4132,26091,2.4132,0.252531057138858,23,45,0.643442973663593,0.739261161136041,0.984220787170162,0.972555827971763,0.975806669147567,0.995885746368561
145071,2.41785,25059,2.41785,0.227666814036066,22,47,0.646040776897661,0.736847808349843,0.984887343054874,0.973751614906515,0.976507826521943,0.996023071203233
145350,2.4225,24957,2.4225,0.20038821118259,23,45,0.643442973663593,0.739261161136041,0.984953210386983,0.973829703226295,0.976929650211303,0.996076717547672
145629,2.42715,26252,2.42715,0.220580820667998,22,46,0.645102561183244,0.740199828109375,0.984116777367157,0.972360018704504,0.975402306511839,0.99587353602981
145909,2.43181666666667,27769,2.43181666666667,0.287020293315273,22,46,0.645102561183244,0.740199828109375,0.983136468700052,0.970654085730513,0.973884142806988,0.995618851669591
146188,2.43646666666667,27397,2.43646666666667,0.316701512815039,22,45,0.644172836613309,0.743577337993559,0.983376909499437,0.971016356115802,0.974352790361925,0.995737462883072
146467,2.44111666666667,28436,2.44111666666667,0.270108708448438,23,44,0.642519699818716,0.742683590494569,0.982705276456793,0.969860769079113,0.973582639805038,0.995549783834473
146747,2.44578333333333,27678,2.44578333333333,0.296343696076915,22,46,0.645102561183244,0.740199828109375,0.983195289132622,0.970756445037162,0.973975235591158,0.995634133228083
147026,2.45043333333333,28440,2.45043333333333,0.323761583912487,23,45,0.643442973663593,0.739261161136041,0.982702690288976,0.969915461027474,0.973479061268222,0.995489919550477
147305,2.45508333333333,30228,2.45508333333333,0.283331768952026,26,42,0.63844138555812,0.736929746334401,0.981546306030198,0.9679472300141,0.97255328293455,0.995145382046297
147585,2.45975,27835,2.45975,0.288749595540419,22,46,0.645102561183244,0.740199828109375,0.983093806541381,0.970579845049328,0.973818073676889,0.995607768033435
147864,2.4644,26795,2.4644,0.301472421011555,25,42,0.639202360499673,0.741137306240948,0.983765942884517,0.971734277524587,0.975699573618314,0.995797608244448
148143,2.46905,26295,2.46905,0.288362802594564,136,200,0.0166337454882652,0.395012530392097,0.984088997349892,0.990374042767787,0.979058478082359,0.977803951931998
148423,2.47371666666667,25988,2.47371666666667,0.227410760984678,25,43,0.64011203341946,0.737625851712015,0.984287324498889,0.972697248849708,0.976390491347765,0.995877400148071
148702,2.47836666666667,23742,2.47836666666667,0.239513083444872,22,46,0.645102561183244,0.740199828109375,0.985737624253344,0.975180616177238,0.977912445406148,0.99629463232945
148981,2.48301666666667,25220,2.48301666666667,0.256016788724358,136,200,0.0166337454882652,0.395012530392097,0.98478337116434,0.990794130224752,0.979972389340755,0.978772612103929
149261,2.48768333333333,24782,2.48768333333333,0.228280681627769,178,32,0.424567476689654,0.595906922073732,0.985066212539566,0.976167065219115,0.993965359860016,0.985909938207711
149540,2.49233333333333,25711,2.49233333333333,0.231863040386264,136,201,0.0164059475382514,0.400477465305309,0.984466252680046,0.990687168433434,0.979470057136538,0.978245336926658
149819,2.49698333333333,23444,2.49698333333333,0.208375969004583,172,98,0.347322766139147,0.291907724376692,0.985929964145634,0.981822811997487,0.99003711629378,0.982512292745484
150099,2.50165,23286,2.50165,0.182689984350264,22,46,0.645102561183244,0.740199828109375,0.98603193481895,0.975692775372916,0.978368232071766,0.996371094264984
150378,2.5063,21622,2.5063,0.206264636146852,21,47,0.646757765461763,0.74121877004337,0.987105509259448,0.9775478706924,0.979831255676202,0.996663147826496
150657,2.51095,21363,2.51095,0.216894785543453,180,40,0.416122167100751,0.562603557535263,0.987272553540516,0.980112046884071,0.994433060196961,0.987225766827322
150937,2.51561666666667,21749,2.51561666666667,0.215742844233399,22,46,0.645102561183244,0.740199828109375,0.987023593953468,0.977418460428348,0.979903973778565,0.996628727478589
151216,2.52026666666667,22821,2.52026666666667,0.212154170813846,180,40,0.416122167100751,0.562603557535263,0.986332005442601,0.978642343080236,0.994021667804966,0.986281761228781
151495,2.52491666666667,22928,2.52491666666667,0.203443737819777,22,47,0.646040776897661,0.736847808349843,0.986262961288128,0.976140854420068,0.978646183945957,0.996385068156188
151775,2.52958333333333,22869,2.52958333333333,0.19418460550801,170,96,0.355737919718696,0.289623510031724,0.98630103268584,0.982333489688503,0.990268575683177,0.983400183606361
152054,2.53423333333333,21371,2.53423333333333,0.229223776957914,22,47,0.646040776897661,0.736847808349843,0.987267394099389,0.977885401346942,0.980207544726849,0.996649386851837
152333,2.53888333333333,22255,2.53888333333333,0.193772374914955,180,40,0.416122167100751,0.562603557535263,0.986697186379051,0.979212976110677,0.994181396647426,0.986648284588143
152613,2.54355,21484,2.54355,0.213192177898154,179,33,0.422584170907899,0.593571914293043,0.987194515442511,0.979593539460273,0.99479549142475,0.98773426113386
152892,2.5482,21252,2.5482,0.199019204728765,21,47,0.646757765461763,0.74121877004337,0.98734413928798,0.977963377777176,0.98020450562692,0.996724900798784
153171,2.55285,21027,2.55285,0.215793550479915,21,47,0.646757765461763,0.74121877004337,0.987489236959583,0.978216024566461,0.980431458199102,0.996762449352705
153451,2.55751666666667,21758,2.55751666666667,0.213403599850611,173,148,0.184269053588349,0.266950423637257,0.987017788792886,0.98975136015654,0.990483395574374,0.983552182011399
153730,2.56216666666667,21524,2.56216666666667,0.182830852530213,179,33,0.422584170907899,0.593571914293043,0.987168716993608,0.979552427776668,0.994785006210548,0.987709550078532
154009,2.56681666666667,20395,2.56681666666667,0.172999457414095,181,39,0.415567909574417,0.570119485291246,0.987896738802319,0.980996433757951,0.994797043846686,0.987805757693045
154288,2.57146666666667,20709,2.57146666666667,0.196291784081657,28,43,0.637807359218502,0.724993701799426,0.987694288759514,0.978772725613999,0.981862367218815,0.996615851905029
154568,2.57613333333333,19107,2.57613333333333,0.207324140532644,178,33,0.423892170466071,0.591023399176879,0.988726937194805,0.982064293296544,0.995389581093066,0.989304628700416
154847,2.58078333333333,20408,2.58078333333333,0.239490497178565,29,43,0.637021245008634,0.720817556336556,0.987888357555967,0.979158073046237,0.982263828632064,0.996618642065697
155126,2.58543333333333,19844,2.58543333333333,0.220665455603718,29,43,0.637021245008634,0.720817556336556,0.988251939511537,0.979783731258548,0.982796254510723,0.996720147764525
155406,2.5901,18951,2.5901,0.214302634766498,29,43,0.637021245008634,0.720817556336556,0.988827463688252,0.980774103365936,0.983639046516165,0.996880824010568
155685,2.59475,20539,2.59475,0.229386425467118,178,32,0.424567476689654,0.595906922073732,0.987803898244181,0.980536156785573,0.995071639702789,0.988492950778909
155964,2.5994,19879,2.5994,0.230374710010854,178,33,0.423892170466071,0.591023399176879,0.988229378897853,0.981272666403639,0.995186091392067,0.988832567928553
156244,2.60406666666667,17988,2.60406666666667,0.255548627641068,178,33,0.423892170466071,0.591023399176879,0.989447899681009,0.983211361482023,0.995684437879994,0.989988645246431
156523,2.60871666666667,19352,2.60871666666667,0.255517628898707,178,33,0.423892170466071,0.591023399176879,0.988569047938101,0.981813087794649,0.995325008081552,0.989154830526322
156802,2.61336666666667,18039,2.61336666666667,0.222140746877766,179,32,0.423267264165887,0.598434640406373,0.989415046954084,0.983080644384332,0.995749449523835,0.989916777055215
157082,2.61803333333333,18015,2.61803333333333,0.249497561308027,27,44,0.639506116512741,0.725659654761767,0.989430507134039,0.981760652589919,0.984260462218146,0.997100361678159
157361,2.62268333333333,18440,2.62268333333333,0.22315286973658,179,34,0.421889806015344,0.588720303045486,0.989156713866972,0.982773051168727,0.995540376565217,0.989556826984907
157640,2.62733333333333,17584,2.62733333333333,0.203307627614359,28,43,0.637807359218502,0.724993701799426,0.989708124060411,0.982246578824508,0.984830599160524,0.997169669296314
157920,2.632,18186,2.632,0.238329563735009,23,45,0.643442973663593,0.739261161136041,0.989320350513323,0.981425300433277,0.983625527064911,0.99721540059337
158199,2.63665,16779,2.63665,0.270623757681869,136,201,0.0164059475382514,0.400477465305309,0.990226530652195,0.994140584883843,0.987083041641182,0.986312476420547
158478,2.6413,17181,2.6413,0.281577126132432,178,34,0.423205623989615,0.586150694066853,0.989967667619891,0.984087209032181,0.995848126207601,0.990429092432824
158758,2.64596666666667,16801,2.64596666666667,0.22530392833665,23,44,0.642519699818716,0.742683590494569,0.99021236496114,0.982943249028029,0.985049574245438,0.997481480894251
159037,2.65061666666667,16545,2.65061666666667,0.264539171383014,22,47,0.646040776897661,0.736847808349843,0.990377195341432,0.983286652818587,0.985041637800331,0.997467737864276
159316,2.65526666666667,15481,2.65526666666667,0.25055462326416,25,43,0.64011203341946,0.737625851712015,0.991062113398244,0.984469297181117,0.986570134981662,0.99765492961537
159596,2.65993333333333,16552,2.65993333333333,0.294990500236557,23,48,0.646264352935647,0.729145928998212,0.99037268845716,0.983352973438501,0.985071594575857,0.997392403475819
159875,2.66458333333333,15686,2.66458333333333,0.271824799902821,22,47,0.646040776897661,0.736847808349843,0.990930170629439,0.984247086735634,0.985901221356161,0.997613254523244
160154,2.66923333333333,16216,2.66923333333333,0.274021365239776,22,46,0.645102561183244,0.740199828109375,0.990589006446967,0.983622990636673,0.985425581433462,0.99755502225726
160434,2.6739,15800,2.6739,0.27141015396105,178,35,0.42250758046959,0.581289078786771,0.990856793484402,0.985541947391794,0.996171639577011,0.991229316179235
160713,2.67855,15331,2.67855,0.289474018917647,178,32,0.424567476689654,0.595906922073732,0.99115865089541,0.985890029763515,0.996427272027306,0.991658167391165
160992,2.6832,15109,2.6832,0.290233069668852,23,47,0.645315246188977,0.73249197910734,0.99130151710048,0.984929948146179,0.98656245272033,0.997673086054781
161272,2.68786666666667,14551,2.68786666666667,0.287830936523978,177,33,0.425211409157148,0.58851514720773,0.991660564293314,0.986752680060764,0.996568448525864,0.992163803576597
161551,2.69251666666667,15386,2.69251666666667,0.290765080578791,137,199,0.0190967167464007,0.390167926343894,0.991123254401004,0.994586675824046,0.988453512712632,0.987659832977961
161830,2.69716666666667,14868,2.69716666666667,0.304265306095249,25,44,0.641030378393262,0.734138724429463,0.991456598043692,0.9851845558292,0.987114058416484,0.997728640258184
162110,2.70183333333333,14917,2.70183333333333,0.279088737733217,26,43,0.639352635887966,0.733398146605423,0.991425068121453,0.985136228974458,0.987197511526738,0.997713907268447
162389,2.70648333333333,16231,2.70648333333333,0.271099405919861,176,33,0.426541848847589,0.586047675358018,0.990579349936291,0.985058399866093,0.996100300006489,0.99123359458935
162668,2.71113333333333,16801,2.71113333333333,0.251211804147983,175,34,0.427221903218479,0.578686473017867,0.99021236496114,0.984548392961316,0.995876336960964,0.990929779732512
162947,2.71578333333333,17718,2.71578333333333,0.289122255137284,66,18,0.581924921730853,0.697531746499551,0.989621816097565,0.982382703354606,0.989744163902111,0.996860928840524
163227,2.72045,19492,2.72045,0.430492137950722,126,6,0.503247609244188,0.673217074441915,0.988478819408979,0.980722563917375,0.995932803456165,0.996235074900583
163506,2.7251,23214,2.7251,0.411289745334854,129,18,0.499279846801385,0.607149072614996,0.986078400584234,0.977625914409634,0.994530886758834,0.994457841739375
163785,2.72975,26253,2.72975,0.320865252515717,123,18,0.507915207112992,0.607894467893995,0.98411613132504,0.974460415428776,0.992854723327585,0.993771847221303
164065,2.73441666666667,29934,2.73441666666667,0.313329119447227,120,20,0.512442945700973,0.597980439652485,0.981736500128983,0.970815284446518,0.99102701068674,0.992657715811447
164344,2.73906666666667,37571,2.73906666666667,0.255138617748892,121,20,0.510984021432003,0.597576415830573,0.976789523133212,0.962919489557439,0.988831371756279,0.990659556708986
164623,2.74371666666667,44565,2.74371666666667,0.222855786457874,123,19,0.507987371344403,0.602406817821404,0.972247195023002,0.955528716091191,0.98736323356031,0.988965673954813
164903,2.74838333333333,52829,2.74838333333333,0.224854983178024,122,20,0.50952324599682,0.597222670775403,0.96686527792392,0.947076470710243,0.984392640988643,0.986654085137597
165182,2.75303333333333,60090,2.75303333333333,0.245970996252342,122,20,0.50952324599682,0.597222670775403,0.962123216003641,0.939502341904952,0.982159000317871,0.984744090102329
165461,2.75768333333333,68719,2.75768333333333,0.234352864051256,122,20,0.50952324599682,0.597222670775403,0.956471312147285,0.930474992932537,0.979496799247306,0.982467631362032
165741,2.76235,73799,2.76235,0.254419535614674,121,21,0.511085869717861,0.592095111600338,0.953135543227049,0.925387327463979,0.977192401731889,0.980883758990119
166020,2.767,81360,2.767,0.246390962638771,121,21,0.511085869717861,0.592095111600338,0.948158955007899,0.917464125687823,0.974770437781723,0.978853784327975
166299,2.77165,81678,2.77165,0.242015662541369,121,20,0.510984021432003,0.597576415830573,0.947949342006016,0.916845096360348,0.974953791242104,0.979053587651684
166579,2.77631666666667,81697,2.77631666666667,0.23281037411854,122,20,0.50952324599682,0.597222670775403,0.947936817168611,0.916843504068981,0.975476819034194,0.979030130268241
166858,2.78096666666667,80174,2.78096666666667,0.22715347991248,121,20,0.510984021432003,0.597576415830573,0.94894049927182,0.918428545832575,0.975430725304957,0.979452452711064
167137,2.78561666666667,74274,2.78561666666667,0.255713125908456,121,20,0.510984021432003,0.597576415830573,0.952823314424994,0.924631639748316,0.97729909359544,0.981014989101672
167417,2.79028333333333,69471,2.79028333333333,0.239765398626224,121,21,0.511085869717861,0.592095111600338,0.955977908659974,0.92991264357512,0.978575700150121,0.982043173744827
167696,2.79493333333333,64422,2.79493333333333,0.257643004846871,120,21,0.512558216387726,0.592502873099433,0.959288043046997,0.935166091582841,0.979774850276979,0.983409994511152
167975,2.79958333333333,55908,2.79958333333333,0.236501726377013,123,20,0.508060862413566,0.596919293875274,0.964855956900431,0.943877799509514,0.983804889806328,0.985834114291348
168255,2.80425,49414,2.80425,0.265893169592826,120,21,0.512558216387726,0.592502873099433,0.969091242232656,0.95077771445157,0.984644947077371,0.987404770013742
168534,2.8089,42544,2.8089,0.251451041566382,121,20,0.510984021432003,0.597576415830573,0.973560927072644,0.957761560634832,0.987277806555677,0.989360293510457
168813,2.81355,37328,2.81355,0.269305813137338,121,20,0.510984021432003,0.597576415830573,0.9769471375054,0.963171290561241,0.988907214072614,0.990722984449558
169093,2.81821666666667,32656,2.81821666666667,0.249339794325465,120,20,0.512442945700973,0.597980439652485,0.979974827934264,0.968000166738279,0.990161488421659,0.99194948913025
169372,2.82286666666667,28799,2.82286666666667,0.381208209165755,120,22,0.512675638206216,0.587025623151532,0.982470566800533,0.972180340353123,0.991195570997854,0.992760793247943
169651,2.82751666666667,24478,2.82751666666667,0.288068314322557,121,19,0.51088402462241,0.603057960327254,0.985262496829204,0.976374928226707,0.992989275245665,0.994150065431701
169931,2.83218333333333,22661,2.83218333333333,0.407406608351782,122,19,0.509436480331499,0.602707432545228,0.98643524418304,0.978259665031497,0.993685039032237,0.994610823334583
170210,2.83683333333333,19161,2.83683333333333,0.385371544772108,130,18,0.497839658349268,0.607198794101658,0.988692138280195,0.981826018280061,0.995558258280329,0.995380260300146
170489,2.84148333333333,17879,2.84148333333333,0.405001408321397,128,16,0.500707350645202,0.618137973107825,0.9895181123636,0.983038859585691,0.995942367897913,0.995997365141508
170769,2.84615,17023,2.84615,0.485070332421042,128,15,0.500701118561914,0.623632424814521,0.990069414153723,0.98387637882258,0.996210344860562,0.996262449484865
171048,2.8508,15620,2.8508,0.439376053450251,126,6,0.503247609244188,0.673217074441915,0.990972650797242,0.984895285176996,0.996813173512265,0.997050016417488
171327,2.85545,13025,2.85545,0.42462268135371,66,17,0.581311922731944,0.702319461850791,0.992642117464269,0.987474533361414,0.992767467175738,0.997809701567125
171606,2.8601,13552,2.8601,0.409038152373162,66,17,0.581311922731944,0.702319461850791,0.992303199814967,0.986897587251042,0.992434323365492,0.997708812378892
171886,2.86476666666667,12763,2.86476666666667,0.362531867922733,67,18,0.580829472404091,0.694843168014695,0.992810588440431,0.987815074936219,0.992960685293448,0.997806101944643
172165,2.86941666666667,13874,2.86941666666667,0.393010141300332,67,17,0.580221636509467,0.699649281609272,0.992096088522233,0.98656612253491,0.992302579453419,0.997626054509556
172444,2.87406666666667,13650,2.87406666666667,0.343387759429843,65,18,0.583011907809506,0.700253115518943,0.992240168407507,0.986806322158961,0.992261127330029,0.997674014656052
172724,2.87873333333333,11785,2.87873333333333,0.36850018252394,66,18,0.581924921730853,0.697531746499551,0.99343932509431,0.988863046069129,0.993516668508013,0.998015604119492
173003,2.88338333333333,13064,2.88338333333333,0.314349609281983,66,18,0.581924921730853,0.697531746499551,0.992617038407085,0.98746718831284,0.99270407571057,0.99776688850133
173282,2.88803333333333,11660,2.88803333333333,0.291700866144991,66,18,0.581924921730853,0.697531746499551,0.99351966965255,0.988999433507399,0.993596065888943,0.998039905797701
