Input File Name,Date Created,Minimum TIC Intensity,Maximum BMU Distance
33,10,5311,3.72517630141914
125,6,5321,3.72599325892472
230,217,5343,3.72778517418291
208,82,5354,3.72867836685091
32,191,5356,3.72884056833997
211,13,5392,3.73174988352726
220,35,5431,3.73487980279263
210,94,5466,3.73766962735664
26,47,5479,3.73870130043471
20,2,5501,3.74044164494977
68,128,5593,3.74764481932825
166,114,5620,3.74973631556906
33,192,5641,3.75135609972539
56,251,5644,3.75158700508231
165,166,5682,3.75450122938692
31,5,5687,3.75488322825217
238,51,5770,3.76117581315573
206,85,5771,3.76125107430866
35,191,5772,3.76132632242146
71,22,5804,3.7637274037657
172,35,5896,3.770557474851
26,41,5896,3.770557474851
69,129,5938,3.77364019326003
38,194,5945,3.77415185895471
30,6,5958,3.77510049887902
26,11,5961,3.77531912182948
213,15,6020,3.77959649125782
203,10,6022,3.77974075117674
177,30,6073,3.78340328112256
34,192,6097,3.78511619502192
232,53,6118,3.78660947264866
210,84,6127,3.78724788033195
214,96,6138,3.7880268840958
77,5,6191,3.7917608040129
35,194,6196,3.79211140908717
174,104,6216,3.79351100579286
35,190,6266,3.79699039054569
25,40,6297,3.79913369330206
127,8,6352,3.80291048941904
246,6,6382,3.80495679985749
207,92,6396,3.8059084550742
30,7,6437,3.80868350912897
165,165,6460,3.81023251799508
29,190,6511,3.8136476953469
30,8,6577,3.81802784185926
213,96,6626,3.82125143154594
25,41,6659,3.82340901489254
74,145,6691,3.82549102987943
158,175,6691,3.82549102987943
208,92,6716,3.82711068746601
23,49,6720,3.82736927305383
73,144,6752,3.8294324336176
65,14,6805,3.83282812953935
235,51,6930,3.84073323461181
71,135,6937,3.84117169449953
24,39,6975,3.84354421194564
245,4,7000,3.84509804001426
35,192,7001,3.84516007765195
239,49,7089,3.85058497635203
235,50,7166,3.85527680383009
34,199,7192,3.85684967872517
74,138,7209,3.85787502552356
174,103,7271,3.86159414464387
172,147,7345,3.86599180012628
64,20,7355,3.86658267706355
23,38,7381,3.86811520532722
53,248,7396,3.86899690248714
245,5,7428,3.87087189506774
69,135,7445,3.8718647020882
235,218,7481,3.87395965474335
240,47,7494,3.87471368875778
176,159,7521,3.87627558867788
238,48,7552,3.87806198129001
64,21,7558,3.878406887581
47,46,7569,3.87903850523724
79,138,7579,3.87961190706585
239,48,7621,3.88201196162666
36,193,7645,3.88337748974834
32,10,7659,3.88417206952391
171,156,7663,3.88439882555669
172,36,7675,3.88507838414922
18,1,7735,3.88846031803539
77,136,7780,3.89097959698969
136,197,7798,3.89198323085197
127,14,7880,3.89652621748956
28,1,8021,3.90422851634008
79,4,8040,3.90525604874845
72,22,8048,3.90568796771185
28,5,8054,3.90601162527141
211,92,8054,3.90601162527141
64,19,8110,3.90902085421116
79,139,8110,3.90902085421116
153,176,8156,3.9114772171061
208,84,8187,3.91312479038956
78,137,8189,3.91323087111356
31,11,8250,3.91645394854993
177,34,8269,3.91745299192966
66,15,8271,3.91755802082544
29,8,8283,3.91818766135893
137,198,8300,3.91907809237607
77,139,8355,3.92194645422941
236,49,8382,3.92334765649783
74,144,8431,3.9258790893015
157,150,8449,3.92680531011161
29,6,8565,3.93272736730153
246,9,8567,3.93282876690085
69,25,8673,3.93816934639032
247,76,8735,3.94126290931895
36,194,8747,3.94185912652537
78,4,8936,3.95114316010755
68,21,8940,3.95133751879592
137,197,9008,3.95462837750727
79,5,9145,3.96118370981244
180,31,9214,3.96444820791666
26,7,9384,3.97238799910747
34,194,9421,3.97409700379413
72,143,9445,3.97520196225785
170,156,9542,3.97963941222291
70,25,9546,3.97982143003023
182,29,9571,3.98095731622962
172,148,9727,3.98797891587548
35,198,9823,3.99224414404677
69,19,9902,3.99572292199547
129,16,9980,3.99913054128737
78,140,10017,4.00073767377403
23,42,10171,4.00736365431228
76,136,10287,4.01228873983461
154,174,10449,4.0190747291779
121,22,10462,4.01961471569142
166,113,10737,4.03088295310967
27,3,10820,4.03422726077055
208,91,10907,4.03770531313554
70,21,10909,4.03778494175364
245,3,11000,4.04139268515823
69,132,11060,4.04375512696868
34,190,11327,4.05411490051059
34,196,11346,4.05484277922868
68,17,11359,4.05534009954418
211,94,11444,4.05857784913322
29,10,11532,4.06190463371617
1,203,11653,4.06643774645399
68,130,11696,4.06803735961379
175,32,11742,4.06974207604164
207,86,11954,4.07751325149766
30,4,11963,4.07784010273499
31,1,11997,4.07907265885318
228,216,12088,4.08235445133097
164,167,12529,4.09791640923733
65,15,12632,4.10147211700024
121,25,12700,4.10380372095596
120,23,12759,4.10581663743369
248,76,12855,4.10907208097888
120,24,12947,4.11216914800166
34,197,12958,4.11253797560931
174,35,13126,4.1181323999209
159,178,13623,4.13427275662063
169,108,13955,4.14472984082465
25,48,14098,4.14915750623186
69,24,14190,4.15198239545747
159,176,14326,4.1561249468226
45,46,14367,4.15736609176227
212,95,14370,4.15745676813423
35,197,14784,4.16979195387603
26,40,15011,4.17640962495584
22,48,15039,4.17721895933272
70,131,15113,4.17935068234849
21,48,15263,4.18363990422135
36,196,15294,4.18452108585291
126,5,15324,4.18537214331104
72,138,15556,4.19189793447542
181,43,15565,4.19214912501853
2,201,15697,4.19581665827287
208,93,15735,4.19686674724924
178,35,15800,4.19865708695442
24,48,15829,4.19945347909483
165,167,16010,4.2043913319193
1,197,16156,4.20833384449795
25,47,16303,4.21226752854894
177,159,16391,4.21460545029006
67,20,16661,4.2217010643846
238,50,16725,4.22336612643986
120,27,16759,4.22424810096259
175,34,16801,4.22533513181854
171,157,16829,4.22605831042711
73,143,16835,4.22621312072411
75,139,16836,4.22623891707598
75,138,16877,4.22729525039171
1,199,16992,4.23024449940138
170,35,17044,4.23157152552842
125,25,17170,4.23477029516092
178,34,17181,4.23504843783299
136,199,17541,4.24405434855695
24,47,17858,4.25183281862864
29,11,18270,4.26173854735254
179,34,18440,4.26576091671761
70,132,18579,4.26902233472923
27,2,18796,4.27406543635091
35,193,19152,4.28221413306234
130,18,19161,4.28241817087765
214,95,19226,4.28388893797606
77,140,19460,4.28914283593233
175,35,19509,4.29023500872756
178,30,19766,4.29591879102889
166,112,19783,4.29629215099486
166,161,19874,4.29828528548408
24,43,20430,4.31026836663245
33,196,20534,4.31247355768606
29,9,20588,4.31361415957813
233,54,21009,4.32240538106765
215,91,21302,4.32842038034895
173,148,21758,4.33761897241939
122,19,22661,4.35527907079213
236,50,22843,4.35875313976152
170,96,22869,4.35924717448969
27,42,23012,4.36195436535346
129,18,23214,4.36574998010489
29,5,23240,4.36623612371829
172,98,23444,4.37003171270958
1,198,23836,4.37723337675275
67,16,23872,4.37788880579257
176,32,24145,4.38282720973636
25,45,24392,4.38724741135732
158,178,24407,4.38751440114948
69,134,24448,4.3882433368956
121,19,24478,4.38877593044872
156,175,25480,4.40619942366331
71,21,25556,4.4074928794601
123,18,26253,4.41917893856106
175,54,26407,4.42171906544582
128,16,26444,4.42232714848893
249,76,26801,4.42815099874444
139,200,26956,4.43065544769966
71,140,27278,4.43581252504584
212,15,27281,4.43586028557836
26,43,27588,4.4407202173169
168,54,27811,4.44421660506962
168,56,28138,4.44929322530086
1,200,28213,4.45044926886266
155,175,28218,4.45052622912972
142,90,28339,4.45238452120628
181,39,28522,4.45517997554553
176,33,28584,4.45612300319438
154,175,28633,4.45686685326746
67,19,29286,4.46666005804016
1,202,30171,4.47958970484799
70,133,30195,4.47993503394434
1,201,30343,4.48205851709131
238,49,30380,4.48258776952677
171,158,30528,4.484698353024
70,137,30543,4.48491169216564
248,77,30827,4.48893126242225
69,133,30840,4.48911436937892
70,135,30852,4.48928332269049
175,104,30906,4.49004280026422
237,49,30975,4.4910113150481
66,16,31236,4.49465541415686
71,139,31334,4.49601583908986
137,199,31808,4.50253636271722
142,87,32407,4.51063882912695
236,55,32523,4.51219059914077
70,136,33119,4.52007721515878
177,31,33634,4.52677851984585
128,15,33794,4.5288395997392
180,30,33862,4.52971260537695
70,134,34310,4.53542071805617
69,130,34732,4.54072979235064
126,6,35112,4.54545556783692
143,77,35462,4.54976322546879
22,45,35726,4.55298439389138
34,198,35997,4.55626630805241
23,48,36025,4.55660398948603
78,138,36025,4.55660398948603
72,140,36707,4.56474889181302
209,92,36892,4.56693219996574
29,12,37481,4.57381116942728
76,139,37548,4.57458680919382
28,43,38293,4.58311939174357
144,76,38822,4.5890779052561
76,137,39392,4.59540803125122
76,138,40577,4.60827993496919
71,136,40946,4.612211482097
156,176,41151,4.61438039335643
69,131,41221,4.61511852332903
70,138,41635,4.61945856899432
236,51,42012,4.62337335681266
179,32,42068,4.62395186524707
136,201,42490,4.62828673108951
24,46,42727,4.63070240067621
179,33,43008,4.63354924703771
144,77,43199,4.63547369358555
120,22,43563,4.63911778014211
124,26,43630,4.63978521298682
65,17,43801,4.64148402579004
177,33,44232,4.64573657693068
123,19,44565,4.64899391085935
211,91,44857,4.65183022495331
176,34,44896,4.65220764934827
72,142,45877,4.66159501066681
210,15,47550,4.67715052127343
172,105,48512,4.68584917961594
72,139,48632,4.68692213037638
73,142,49865,4.69779582337631
181,29,52456,4.71979517065846
168,53,52739,4.72213189074753
23,47,52815,4.72275728412587
23,44,53404,4.72757378723208
149,79,53452,4.72796395973589
177,32,54559,4.73686640163262
23,46,54719,4.73813815197137
71,137,56896,4.7550817349541
171,106,58927,4.77031433153108
212,14,58930,4.77033644109515
29,43,59203,4.77234371433161
169,57,59691,4.7759088546639
210,14,60543,4.78206393712213
66,19,60562,4.78220020887348
125,26,61075,4.78586347564547
158,177,61501,4.7888821774169
63,130,62015,4.79249674803569
175,103,62137,4.79335028150832
120,20,62590,4.7965049515533
2,200,65291,4.81485332032994
180,40,66439,4.82242308708835
123,20,67019,4.82619794337807
170,157,67313,4.82809894658723
170,158,67645,4.83023570111605
179,31,68224,4.83393717867444
136,200,69144,4.83975449999202
150,80,71818,4.85623330665112
21,47,72111,4.85800151818567
237,52,72859,4.86248320619409
174,53,77527,4.88945297875019
77,138,79964,4.90289451048957
123,27,80686,4.90679818589675
179,30,81665,4.91203596640174
234,55,82112,4.91440663035882
27,43,83092,4.91955921243509
67,17,83265,4.92046248638754
122,26,87566,4.94233551166264
71,138,89077,4.94976558212283
178,33,90583,4.95704669989596
210,93,90713,4.95766952987924
66,20,91994,4.96375950286875
209,93,92574,4.9664890294244
237,54,92656,4.9668735475893
77,137,93288,4.96982578234287
237,50,93550,4.97104379183603
154,176,94494,4.97540423338103
68,129,99582,4.99818084437609
210,92,100753,5.00325798646623
159,177,102017,5.00867254814437
237,53,102668,5.01143510193223
178,31,103399,5.01451633859756
78,139,104371,5.01857984455187
235,54,107059,5.02962318247624
67,18,107325,5.03070089715148
211,14,108489,5.03538570609716
4,202,108656,5.03605371312267
26,46,112462,5.05100580264164
120,21,113836,5.05627962698796
65,20,114112,5.05733131715924
25,42,120797,5.0820561486922
175,53,127581,5.10578600189643
65,19,130743,5.11641844596949
27,44,136604,5.13546341642087
31,12,139982,5.14607219422639
26,44,140171,5.14665817167109
249,77,144452,5.15972355921553
72,141,145214,5.16200848846908
153,177,146717,5.16648043816805
25,44,149702,5.17522760250178
155,176,152238,5.18252306984892
66,17,155124,5.19067899485565
124,27,156739,5.19517707162759
236,53,157786,5.19806846660169
178,32,158488,5.1999963849697
23,45,171897,5.23526829731058
22,47,176962,5.24788001798839
26,45,184901,5.26693925996019
26,42,188813,5.27603189268397
237,51,188885,5.27619747048992
22,46,194527,5.28897988914349
236,52,198826,5.2984731754245
212,90,200824,5.30281561307817
236,54,207433,5.31687784837821
25,43,208809,5.31974921351653
235,55,209929,5.32207243701031
121,21,224630,5.35146775710976
149,81,258755,5.41288875054779
150,81,262498,5.41912599881903
122,20,263335,5.42050858526133
154,177,263383,5.42058774008494
30,12,275692,5.44042416397932
65,18,297281,5.4731671532048
155,177,325627,5.51272040808712
36,200,345245,5.53812739763985
121,20,363670,5.56070747655146
36,198,373060,5.57177868589273
3,201,421222,5.62451104586836
66,18,432083,5.63556717963817
3,200,471643,5.67361339313935
123,26,857926,5.93344982959971
213,91,894037,5.95135549258039
212,91,1151796,6.06137556596247
36,199,1773216,6.24876164135071
213,90,1922709,6.28391355919559
4,201,2047070,6.31113269370987
214,90,2964760,6.47198954259258
62,129,2975155,6.4735095965826
